time,latitude,longitude,t2m
2005-06-01,49.90999984741211,10.720000267028809,290.65134
2005-06-01,49.90999984741211,10.970000267028809,290.4457
2005-06-01,49.90999984741211,11.220000267028809,290.08893
2005-06-01,49.90999984741211,11.470000267028809,289.6656
2005-06-01,49.90999984741211,11.720000267028809,289.318
2005-06-01,49.90999984741211,11.970000267028809,289.16394
2005-06-01,49.65999984741211,0.9700000286102295,289.92245
2005-06-01,49.65999984741211,1.2200000286102295,289.93417
2005-06-01,49.65999984741211,1.4700000286102295,289.85843
2005-06-01,49.65999984741211,1.7200000286102295,289.89832
2005-06-01,49.65999984741211,1.9700000286102295,290.06625
2005-06-01,49.65999984741211,2.2200000286102295,290.3652
2005-06-01,49.65999984741211,2.4700000286102295,290.63632
2005-06-01,49.65999984741211,2.7200000286102295,290.89832
2005-06-01,49.65999984741211,2.9700000286102295,291.19543
2005-06-01,49.65999984741211,3.2200000286102295,291.37436
2005-06-01,49.65999984741211,3.4700000286102295,291.41644
2005-06-01,49.65999984741211,3.7200000286102295,291.52255
2005-06-01,49.65999984741211,3.9700000286102295,291.53024
2005-06-01,49.65999984741211,4.21999979019165,291.48486
2005-06-01,49.65999984741211,4.46999979019165,291.36667
2005-06-01,49.65999984741211,4.71999979019165,291.24228
2005-06-01,49.65999984741211,4.96999979019165,291.11603
2005-06-01,49.65999984741211,5.21999979019165,290.90857
2005-06-01,49.65999984741211,5.46999979019165,290.6517
2005-06-01,49.65999984741211,5.71999979019165,290.45007
2005-06-01,49.65999984741211,5.96999979019165,290.70074
2005-06-01,49.65999984741211,6.21999979019165,290.93784
2005-06-01,49.65999984741211,6.46999979019165,290.74353
2005-06-01,49.65999984741211,6.71999979019165,290.55585
2005-06-01,49.65999984741211,6.96999979019165,290.3414
2005-06-01,49.65999984741211,7.21999979019165,290.5229
2005-06-01,49.65999984741211,7.46999979019165,290.7428
2005-06-01,49.65999984741211,7.71999979019165,291.1925
2005-06-01,49.65999984741211,7.96999979019165,291.65866
2005-06-01,49.65999984741211,8.220000267028809,292.168
2005-06-01,49.65999984741211,8.470000267028809,292.16983
2005-06-01,49.65999984741211,8.720000267028809,291.60123
2005-06-01,49.65999984741211,8.970000267028809,291.19727
2005-06-01,49.65999984741211,9.220000267028809,290.745
2005-06-01,49.65999984741211,9.470000267028809,290.69232
2005-06-01,49.65999984741211,9.720000267028809,290.6528
2005-06-01,49.65999984741211,9.970000267028809,290.6561
2005-06-01,49.65999984741211,10.220000267028809,290.61768
2005-06-01,49.65999984741211,10.470000267028809,290.58804
2005-06-01,49.65999984741211,10.720000267028809,290.65097
2005-06-01,49.65999984741211,10.970000267028809,290.50644
2005-06-01,49.65999984741211,11.220000267028809,290.50388
2005-06-01,49.65999984741211,11.470000267028809,290.20346
2005-06-01,49.65999984741211,11.720000267028809,289.96307
2005-06-01,49.65999984741211,11.970000267028809,289.89648
2005-06-01,49.40999984741211,0.9700000286102295,290.13724
2005-06-01,49.40999984741211,1.2200000286102295,290.23346
2005-06-01,49.40999984741211,1.4700000286102295,290.2558
2005-06-01,49.40999984741211,1.7200000286102295,290.318
2005-06-01,49.40999984741211,1.9700000286102295,290.4962
2005-06-01,49.40999984741211,2.2200000286102295,290.7889
2005-06-01,49.40999984741211,2.4700000286102295,291.0586
2005-06-01,49.40999984741211,2.7200000286102295,291.3407
2005-06-01,49.40999984741211,2.9700000286102295,291.54083
2005-06-01,49.40999984741211,3.2200000286102295,291.71832
2005-06-01,49.40999984741211,3.4700000286102295,291.89835
2005-06-01,49.40999984741211,3.7200000286102295,292.05823
2005-06-01,49.40999984741211,3.9700000286102295,292.15958
2005-06-01,49.40999984741211,4.21999979019165,292.1669
2005-06-01,49.40999984741211,4.46999979019165,291.96494
2005-06-01,49.40999984741211,4.71999979019165,291.8065
2005-06-01,49.40999984741211,4.96999979019165,291.5917
2005-06-01,49.40999984741211,5.21999979019165,291.38425
2005-06-01,49.40999984741211,5.46999979019165,291.18115
2005-06-01,49.40999984741211,5.71999979019165,290.96857
2005-06-01,49.40999984741211,5.96999979019165,291.06555
2005-06-01,49.40999984741211,6.21999979019165,291.25397
2005-06-01,49.40999984741211,6.46999979019165,291.0787
2005-06-01,49.40999984741211,6.71999979019165,290.95395
2005-06-01,49.40999984741211,6.96999979019165,290.95505
2005-06-01,49.40999984741211,7.21999979019165,291.0597
2005-06-01,49.40999984741211,7.46999979019165,290.92392
2005-06-01,49.40999984741211,7.71999979019165,291.15775
2005-06-01,49.40999984741211,7.96999979019165,291.55035
2005-06-01,49.40999984741211,8.220000267028809,292.1885
2005-06-01,49.40999984741211,8.470000267028809,292.40366
2005-06-01,49.40999984741211,8.720000267028809,291.90344
2005-06-01,49.40999984741211,8.970000267028809,291.52255
2005-06-01,49.40999984741211,9.220000267028809,291.0421
2005-06-01,49.40999984741211,9.470000267028809,290.92575
2005-06-01,49.40999984741211,9.720000267028809,290.82953
2005-06-01,49.40999984741211,9.970000267028809,290.715
2005-06-01,49.40999984741211,10.220000267028809,290.6839
2005-06-01,49.40999984741211,10.470000267028809,290.68243
2005-06-01,49.40999984741211,10.720000267028809,290.76184
2005-06-01,49.40999984741211,10.970000267028809,290.7911
2005-06-01,49.40999984741211,11.220000267028809,290.8178
2005-06-01,49.40999984741211,11.470000267028809,290.55475
2005-06-01,49.40999984741211,11.720000267028809,290.42667
2005-06-01,49.40999984741211,11.970000267028809,290.56973
2005-06-01,49.15999984741211,0.9700000286102295,290.29898
2005-06-01,49.15999984741211,1.2200000286102295,290.5873
2005-06-01,49.15999984741211,1.4700000286102295,290.7377
2005-06-01,49.15999984741211,1.7200000286102295,290.8877
2005-06-01,49.15999984741211,1.9700000286102295,291.0721
2005-06-01,49.15999984741211,2.2200000286102295,291.36813
2005-06-01,49.15999984741211,2.4700000286102295,291.63123
2005-06-01,49.15999984741211,2.7200000286102295,291.78857
2005-06-01,49.15999984741211,2.9700000286102295,291.83063
2005-06-01,49.15999984741211,3.2200000286102295,291.8537
2005-06-01,49.15999984741211,3.4700000286102295,292.02933
2005-06-01,49.15999984741211,3.7200000286102295,292.2529
2005-06-01,49.15999984741211,3.9700000286102295,292.43365
2005-06-01,49.15999984741211,4.21999979019165,292.4772
2005-06-01,49.15999984741211,4.46999979019165,292.2251
2005-06-01,49.15999984741211,4.71999979019165,291.97662
2005-06-01,49.15999984741211,4.96999979019165,291.7187
2005-06-01,49.15999984741211,5.21999979019165,291.48486
2005-06-01,49.15999984741211,5.46999979019165,291.34912
2005-06-01,49.15999984741211,5.71999979019165,291.3107
2005-06-01,49.15999984741211,5.96999979019165,291.39557
2005-06-01,49.15999984741211,6.21999979019165,291.5145
2005-06-01,49.15999984741211,6.46999979019165,291.44388
2005-06-01,49.15999984741211,6.71999979019165,291.4073
2005-06-01,49.15999984741211,6.96999979019165,291.47058
2005-06-01,49.15999984741211,7.21999979019165,291.37253
2005-06-01,49.15999984741211,7.46999979019165,291.16946
2005-06-01,49.15999984741211,7.71999979019165,291.45303
2005-06-01,49.15999984741211,7.96999979019165,291.82077
2005-06-01,49.15999984741211,8.220000267028809,292.46878
2005-06-01,49.15999984741211,8.470000267028809,292.5606
2005-06-01,49.15999984741211,8.720000267028809,292.26752
2005-06-01,49.15999984741211,8.970000267028809,291.8705
2005-06-01,49.15999984741211,9.220000267028809,291.53867
2005-06-01,49.15999984741211,9.470000267028809,291.23532
2005-06-01,49.15999984741211,9.720000267028809,290.89685
2005-06-01,49.15999984741211,9.970000267028809,290.73184
2005-06-01,49.15999984741211,10.220000267028809,290.71536
2005-06-01,49.15999984741211,10.470000267028809,290.75342
2005-06-01,49.15999984741211,10.720000267028809,290.8877
2005-06-01,49.15999984741211,10.970000267028809,290.92978
2005-06-01,49.15999984741211,11.220000267028809,290.9126
2005-06-01,49.15999984741211,11.470000267028809,290.72305
2005-06-01,49.15999984741211,11.720000267028809,290.61877
2005-06-01,49.15999984741211,11.970000267028809,290.78305
2005-06-01,48.90999984741211,0.9700000286102295,290.40912
2005-06-01,48.90999984741211,1.2200000286102295,290.71646
2005-06-01,48.90999984741211,1.4700000286102295,290.93344
2005-06-01,48.90999984741211,1.7200000286102295,291.15738
2005-06-01,48.90999984741211,1.9700000286102295,291.41168
2005-06-01,48.90999984741211,2.2200000286102295,291.76074
2005-06-01,48.90999984741211,2.4700000286102295,292.07507
2005-06-01,48.90999984741211,2.7200000286102295,292.09262
2005-06-01,48.90999984741211,2.9700000286102295,292.09262
2005-06-01,48.90999984741211,3.2200000286102295,292.08093
2005-06-01,48.90999984741211,3.4700000286102295,292.2573
2005-06-01,48.90999984741211,3.7200000286102295,292.42816
2005-06-01,48.90999984741211,3.9700000286102295,292.5039
2005-06-01,48.90999984741211,4.21999979019165,292.55112
2005-06-01,48.90999984741211,4.46999979019165,292.39487
2005-06-01,48.90999984741211,4.71999979019165,292.17642
2005-06-01,48.90999984741211,4.96999979019165,291.8515
2005-06-01,48.90999984741211,5.21999979019165,291.5434
2005-06-01,48.90999984741211,5.46999979019165,291.35352
2005-06-01,48.90999984741211,5.71999979019165,291.38864
2005-06-01,48.90999984741211,5.96999979019165,291.4545
2005-06-01,48.90999984741211,6.21999979019165,291.52
2005-06-01,48.90999984741211,6.46999979019165,291.5606
2005-06-01,48.90999984741211,6.71999979019165,291.6484
2005-06-01,48.90999984741211,6.96999979019165,291.60782
2005-06-01,48.90999984741211,7.21999979019165,291.48047
2005-06-01,48.90999984741211,7.46999979019165,291.63086
2005-06-01,48.90999984741211,7.71999979019165,292.03116
2005-06-01,48.90999984741211,7.96999979019165,292.3667
2005-06-01,48.90999984741211,8.220000267028809,292.35974
2005-06-01,48.90999984741211,8.470000267028809,291.72452
2005-06-01,48.90999984741211,8.720000267028809,291.52145
2005-06-01,48.90999984741211,8.970000267028809,291.5467
2005-06-01,48.90999984741211,9.220000267028809,291.5211
2005-06-01,48.90999984741211,9.470000267028809,291.2225
2005-06-01,48.90999984741211,9.720000267028809,290.84198
2005-06-01,48.90999984741211,9.970000267028809,290.53204
2005-06-01,48.90999984741211,10.220000267028809,290.6206
2005-06-01,48.90999984741211,10.470000267028809,290.7699
2005-06-01,48.90999984741211,10.720000267028809,290.8749
2005-06-01,48.90999984741211,10.970000267028809,290.98834
2005-06-01,48.90999984741211,11.220000267028809,291.03552
2005-06-01,48.90999984741211,11.470000267028809,291.02786
2005-06-01,48.90999984741211,11.720000267028809,290.95175
2005-06-01,48.90999984741211,11.970000267028809,290.95248
2005-06-01,48.65999984741211,0.9700000286102295,290.63193
2005-06-01,48.65999984741211,1.2200000286102295,290.78818
2005-06-01,48.65999984741211,1.4700000286102295,291.03625
2005-06-01,48.65999984741211,1.7200000286102295,291.29825
2005-06-01,48.65999984741211,1.9700000286102295,291.56097
2005-06-01,48.65999984741211,2.2200000286102295,291.9364
2005-06-01,48.65999984741211,2.4700000286102295,292.23276
2005-06-01,48.65999984741211,2.7200000286102295,292.37256
2005-06-01,48.65999984741211,2.9700000286102295,292.42633
2005-06-01,48.65999984741211,3.2200000286102295,292.505
2005-06-01,48.65999984741211,3.4700000286102295,292.67075
2005-06-01,48.65999984741211,3.7200000286102295,292.70367
2005-06-01,48.65999984741211,3.9700000286102295,292.67917
2005-06-01,48.65999984741211,4.21999979019165,292.59137
2005-06-01,48.65999984741211,4.46999979019165,292.4933
2005-06-01,48.65999984741211,4.71999979019165,292.35535
2005-06-01,48.65999984741211,4.96999979019165,291.97845
2005-06-01,48.65999984741211,5.21999979019165,291.55035
2005-06-01,48.65999984741211,5.46999979019165,291.3129
2005-06-01,48.65999984741211,5.71999979019165,291.23422
2005-06-01,48.65999984741211,5.96999979019165,291.2924
2005-06-01,48.65999984741211,6.21999979019165,291.49402
2005-06-01,48.65999984741211,6.46999979019165,291.6466
2005-06-01,48.65999984741211,6.71999979019165,291.80722
2005-06-01,48.65999984741211,6.96999979019165,291.53867
2005-06-01,48.65999984741211,7.21999979019165,291.25104
2005-06-01,48.65999984741211,7.46999979019165,291.81198
2005-06-01,48.65999984741211,7.71999979019165,292.2752
2005-06-01,48.65999984741211,7.96999979019165,292.45963
2005-06-01,48.65999984741211,8.220000267028809,291.31363
2005-06-01,48.65999984741211,8.470000267028809,290.5291
2005-06-01,48.65999984741211,8.720000267028809,290.57706
2005-06-01,48.65999984741211,8.970000267028809,290.86575
2005-06-01,48.65999984741211,9.220000267028809,291.0015
2005-06-01,48.65999984741211,9.470000267028809,290.63266
2005-06-01,48.65999984741211,9.720000267028809,290.3802
2005-06-01,48.65999984741211,9.970000267028809,290.27005
2005-06-01,48.65999984741211,10.220000267028809,290.57047
2005-06-01,48.65999984741211,10.470000267028809,290.8167
2005-06-01,48.65999984741211,10.720000267028809,290.94736
2005-06-01,48.65999984741211,10.970000267028809,291.07944
2005-06-01,48.65999984741211,11.220000267028809,291.19434
2005-06-01,48.65999984741211,11.470000267028809,291.27155
2005-06-01,48.65999984741211,11.720000267028809,291.26715
2005-06-01,48.65999984741211,11.970000267028809,291.24957
2005-06-01,48.40999984741211,0.9700000286102295,290.99747
2005-06-01,48.40999984741211,1.2200000286102295,291.04285
2005-06-01,48.40999984741211,1.4700000286102295,291.3063
2005-06-01,48.40999984741211,1.7200000286102295,291.54486
2005-06-01,48.40999984741211,1.9700000286102295,291.73404
2005-06-01,48.40999984741211,2.2200000286102295,292.02786
2005-06-01,48.40999984741211,2.4700000286102295,292.28583
2005-06-01,48.40999984741211,2.7200000286102295,292.55988
2005-06-01,48.40999984741211,2.9700000286102295,292.69125
2005-06-01,48.40999984741211,3.2200000286102295,292.7714
2005-06-01,48.40999984741211,3.4700000286102295,292.7915
2005-06-01,48.40999984741211,3.7200000286102295,292.7787
2005-06-01,48.40999984741211,3.9700000286102295,292.70844
2005-06-01,48.40999984741211,4.21999979019165,292.5116
2005-06-01,48.40999984741211,4.46999979019165,292.3173
2005-06-01,48.40999984741211,4.71999979019165,292.20203
2005-06-01,48.40999984741211,4.96999979019165,291.88626
2005-06-01,48.40999984741211,5.21999979019165,291.46548
2005-06-01,48.40999984741211,5.46999979019165,291.1808
2005-06-01,48.40999984741211,5.71999979019165,291.08896
2005-06-01,48.40999984741211,5.96999979019165,291.14163
2005-06-01,48.40999984741211,6.21999979019165,291.479
2005-06-01,48.40999984741211,6.46999979019165,291.58072
2005-06-01,48.40999984741211,6.71999979019165,291.50134
2005-06-01,48.40999984741211,6.96999979019165,291.11163
2005-06-01,48.40999984741211,7.21999979019165,290.92392
2005-06-01,48.40999984741211,7.46999979019165,292.1625
2005-06-01,48.40999984741211,7.71999979019165,292.57086
2005-06-01,48.40999984741211,7.96999979019165,292.0531
2005-06-01,48.40999984741211,8.220000267028809,290.8994
2005-06-01,48.40999984741211,8.470000267028809,290.1698
2005-06-01,48.40999984741211,8.720000267028809,290.36703
2005-06-01,48.40999984741211,8.970000267028809,290.423
2005-06-01,48.40999984741211,9.220000267028809,290.35056
2005-06-01,48.40999984741211,9.470000267028809,290.13174
2005-06-01,48.40999984741211,9.720000267028809,290.08893
2005-06-01,48.40999984741211,9.970000267028809,290.36777
2005-06-01,48.40999984741211,10.220000267028809,290.59134
2005-06-01,48.40999984741211,10.470000267028809,290.70547
2005-06-01,48.40999984741211,10.720000267028809,290.82074
2005-06-01,48.40999984741211,10.970000267028809,290.91992
2005-06-01,48.40999984741211,11.220000267028809,291.0209
2005-06-01,48.40999984741211,11.470000267028809,291.01285
2005-06-01,48.40999984741211,11.720000267028809,290.98944
2005-06-01,48.40999984741211,11.970000267028809,291.03918
2005-06-01,48.15999984741211,0.9700000286102295,291.44644
2005-06-01,48.15999984741211,1.2200000286102295,291.48047
2005-06-01,48.15999984741211,1.4700000286102295,291.71942
2005-06-01,48.15999984741211,1.7200000286102295,291.86685
2005-06-01,48.15999984741211,1.9700000286102295,291.96677
2005-06-01,48.15999984741211,2.2200000286102295,292.16946
2005-06-01,48.15999984741211,2.4700000286102295,292.39743
2005-06-01,48.15999984741211,2.7200000286102295,292.6122
2005-06-01,48.15999984741211,2.9700000286102295,292.71136
2005-06-01,48.15999984741211,3.2200000286102295,292.7465
2005-06-01,48.15999984741211,3.4700000286102295,292.78162
2005-06-01,48.15999984741211,3.7200000286102295,292.75308
2005-06-01,48.15999984741211,3.9700000286102295,292.62247
2005-06-01,48.15999984741211,4.21999979019165,292.37292
2005-06-01,48.15999984741211,4.46999979019165,292.15775
2005-06-01,48.15999984741211,4.71999979019165,291.9898
2005-06-01,48.15999984741211,4.96999979019165,291.75745
2005-06-01,48.15999984741211,5.21999979019165,291.50497
2005-06-01,48.15999984741211,5.46999979019165,291.4095
2005-06-01,48.15999984741211,5.71999979019165,291.45157
2005-06-01,48.15999984741211,5.96999979019165,291.53647
2005-06-01,48.15999984741211,6.21999979019165,291.57196
2005-06-01,48.15999984741211,6.46999979019165,291.4556
2005-06-01,48.15999984741211,6.71999979019165,290.84528
2005-06-01,48.15999984741211,6.96999979019165,290.79916
2005-06-01,48.15999984741211,7.21999979019165,291.3041
2005-06-01,48.15999984741211,7.46999979019165,292.71613
2005-06-01,48.15999984741211,7.71999979019165,292.63562
2005-06-01,48.15999984741211,7.96999979019165,291.34875
2005-06-01,48.15999984741211,8.220000267028809,290.307
2005-06-01,48.15999984741211,8.470000267028809,289.78378
2005-06-01,48.15999984741211,8.720000267028809,290.1881
2005-06-01,48.15999984741211,8.970000267028809,290.13394
2005-06-01,48.15999984741211,9.220000267028809,290.02087
2005-06-01,48.15999984741211,9.470000267028809,290.09918
2005-06-01,48.15999984741211,9.720000267028809,290.3114
2005-06-01,48.15999984741211,9.970000267028809,290.4435
2005-06-01,48.15999984741211,10.220000267028809,290.3246
2005-06-01,48.15999984741211,10.470000267028809,290.3037
2005-06-01,48.15999984741211,10.720000267028809,290.33704
2005-06-01,48.15999984741211,10.970000267028809,290.53204
2005-06-01,48.15999984741211,11.220000267028809,290.7816
2005-06-01,48.15999984741211,11.470000267028809,290.685
2005-06-01,48.15999984741211,11.720000267028809,290.67438
2005-06-01,48.15999984741211,11.970000267028809,290.876
2005-06-01,47.90999984741211,0.9700000286102295,291.99274
2005-06-01,47.90999984741211,1.2200000286102295,292.04654
2005-06-01,47.90999984741211,1.4700000286102295,292.24814
2005-06-01,47.90999984741211,1.7200000286102295,292.3978
2005-06-01,47.90999984741211,1.9700000286102295,292.47318
2005-06-01,47.90999984741211,2.2200000286102295,292.6221
2005-06-01,47.90999984741211,2.4700000286102295,292.66562
2005-06-01,47.90999984741211,2.7200000286102295,292.76224
2005-06-01,47.90999984741211,2.9700000286102295,292.72308
2005-06-01,47.90999984741211,3.2200000286102295,292.7304
2005-06-01,47.90999984741211,3.4700000286102295,292.9042
2005-06-01,47.90999984741211,3.7200000286102295,292.85736
2005-06-01,47.90999984741211,3.9700000286102295,292.62976
2005-06-01,47.90999984741211,4.21999979019165,292.38425
2005-06-01,47.90999984741211,4.46999979019165,292.12885
2005-06-01,47.90999984741211,4.71999979019165,291.8625
2005-06-01,47.90999984741211,4.96999979019165,291.78235
2005-06-01,47.90999984741211,5.21999979019165,291.67953
2005-06-01,47.90999984741211,5.46999979019165,291.9931
2005-06-01,47.90999984741211,5.71999979019165,292.07434
2005-06-01,47.90999984741211,5.96999979019165,292.14752
2005-06-01,47.90999984741211,6.21999979019165,291.9942
2005-06-01,47.90999984741211,6.46999979019165,291.8537
2005-06-01,47.90999984741211,6.71999979019165,291.04797
2005-06-01,47.90999984741211,6.96999979019165,291.31143
2005-06-01,47.90999984741211,7.21999979019165,291.7999
2005-06-01,47.90999984741211,7.46999979019165,292.55185
2005-06-01,47.90999984741211,7.71999979019165,292.07068
2005-06-01,47.90999984741211,7.96999979019165,290.75525
2005-06-01,47.90999984741211,8.220000267028809,290.15372
2005-06-01,47.90999984741211,8.470000267028809,290.22836
2005-06-01,47.90999984741211,8.720000267028809,290.7183
2005-06-01,47.90999984741211,8.970000267028809,290.8716
2005-06-01,47.90999984741211,9.220000267028809,290.8771
2005-06-01,47.90999984741211,9.470000267028809,291.022
2005-06-01,47.90999984741211,9.720000267028809,290.8793
2005-06-01,47.90999984741211,9.970000267028809,290.21188
2005-06-01,47.90999984741211,10.220000267028809,289.85074
2005-06-01,47.90999984741211,10.470000267028809,289.53864
2005-06-01,47.90999984741211,10.720000267028809,289.6191
2005-06-01,47.90999984741211,10.970000267028809,289.85294
2005-06-01,47.90999984741211,11.220000267028809,290.06992
2005-06-01,47.90999984741211,11.470000267028809,289.7973
2005-06-01,47.90999984741211,11.720000267028809,289.76987
2005-06-01,47.90999984741211,11.970000267028809,289.9111
2005-06-01,47.65999984741211,0.9700000286102295,292.71027
2005-06-01,47.65999984741211,1.2200000286102295,292.75308
2005-06-01,47.65999984741211,1.4700000286102295,292.97556
2005-06-01,47.65999984741211,1.7200000286102295,293.12997
2005-06-01,47.65999984741211,1.9700000286102295,293.18008
2005-06-01,47.65999984741211,2.2200000286102295,293.07654
2005-06-01,47.65999984741211,2.4700000286102295,292.88226
2005-06-01,47.65999984741211,2.7200000286102295,292.77103
2005-06-01,47.65999984741211,2.9700000286102295,292.73773
2005-06-01,47.65999984741211,3.2200000286102295,292.7476
2005-06-01,47.65999984741211,3.4700000286102295,292.92688
2005-06-01,47.65999984741211,3.7200000286102295,292.75674
2005-06-01,47.65999984741211,3.9700000286102295,292.46255
2005-06-01,47.65999984741211,4.21999979019165,292.18082
2005-06-01,47.65999984741211,4.46999979019165,291.9781
2005-06-01,47.65999984741211,4.71999979019165,291.7421
2005-06-01,47.65999984741211,4.96999979019165,291.8998
2005-06-01,47.65999984741211,5.21999979019165,292.149
2005-06-01,47.65999984741211,5.46999979019165,292.5127
2005-06-01,47.65999984741211,5.71999979019165,292.72455
2005-06-01,47.65999984741211,5.96999979019165,292.7476
2005-06-01,47.65999984741211,6.21999979019165,292.565
2005-06-01,47.65999984741211,6.46999979019165,292.47794
2005-06-01,47.65999984741211,6.71999979019165,291.80136
2005-06-01,47.65999984741211,6.96999979019165,291.8248
2005-06-01,47.65999984741211,7.21999979019165,291.85004
2005-06-01,47.65999984741211,7.46999979019165,292.11276
2005-06-01,47.65999984741211,7.71999979019165,291.81674
2005-06-01,47.65999984741211,7.96999979019165,290.86246
2005-06-01,47.65999984741211,8.220000267028809,291.03772
2005-06-01,47.65999984741211,8.470000267028809,291.10724
2005-06-01,47.65999984741211,8.720000267028809,291.27484
2005-06-01,47.65999984741211,8.970000267028809,291.65317
2005-06-01,47.65999984741211,9.220000267028809,291.54303
2005-06-01,47.65999984741211,9.470000267028809,291.6572
2005-06-01,47.65999984741211,9.720000267028809,290.6806
2005-06-01,47.65999984741211,9.970000267028809,289.45374
2005-06-01,47.65999984741211,10.220000267028809,288.54556
2005-06-01,47.65999984741211,10.470000267028809,287.94547
2005-06-01,47.65999984741211,10.720000267028809,288.05414
2005-06-01,47.65999984741211,10.970000267028809,288.29492
2005-06-01,47.65999984741211,11.220000267028809,288.4581
2005-06-01,47.65999984741211,11.470000267028809,288.08636
2005-06-01,47.65999984741211,11.720000267028809,287.98718
2005-06-01,47.65999984741211,11.970000267028809,288.0494
2005-06-01,47.40999984741211,0.9700000286102295,293.35355
2005-06-01,47.40999984741211,1.2200000286102295,293.35645
2005-06-01,47.40999984741211,1.4700000286102295,293.53027
2005-06-01,47.40999984741211,1.7200000286102295,293.65833
2005-06-01,47.40999984741211,1.9700000286102295,293.63675
2005-06-01,47.40999984741211,2.2200000286102295,293.3166
2005-06-01,47.40999984741211,2.4700000286102295,293.12045
2005-06-01,47.40999984741211,2.7200000286102295,292.9653
2005-06-01,47.40999984741211,2.9700000286102295,292.93127
2005-06-01,47.40999984741211,3.2200000286102295,292.92468
2005-06-01,47.40999984741211,3.4700000286102295,292.89615
2005-06-01,47.40999984741211,3.7200000286102295,292.5584
2005-06-01,47.40999984741211,3.9700000286102295,292.0542
2005-06-01,47.40999984741211,4.21999979019165,291.86432
2005-06-01,47.40999984741211,4.46999979019165,291.84528
2005-06-01,47.40999984741211,4.71999979019165,291.7765
2005-06-01,47.40999984741211,4.96999979019165,292.127
2005-06-01,47.40999984741211,5.21999979019165,292.7304
2005-06-01,47.40999984741211,5.46999979019165,293.1768
2005-06-01,47.40999984741211,5.71999979019165,293.27048
2005-06-01,47.40999984741211,5.96999979019165,293.11862
2005-06-01,47.40999984741211,6.21999979019165,292.73843
2005-06-01,47.40999984741211,6.46999979019165,292.2617
2005-06-01,47.40999984741211,6.71999979019165,291.57526
2005-06-01,47.40999984741211,6.96999979019165,291.09335
2005-06-01,47.40999984741211,7.21999979019165,291.22946
2005-06-01,47.40999984741211,7.46999979019165,291.44864
2005-06-01,47.40999984741211,7.71999979019165,291.60782
2005-06-01,47.40999984741211,7.96999979019165,291.08493
2005-06-01,47.40999984741211,8.220000267028809,291.24448
2005-06-01,47.40999984741211,8.470000267028809,291.2763
2005-06-01,47.40999984741211,8.720000267028809,290.81378
2005-06-01,47.40999984741211,8.970000267028809,290.5445
2005-06-01,47.40999984741211,9.220000267028809,290.12735
2005-06-01,47.40999984741211,9.470000267028809,290.21042
2005-06-01,47.40999984741211,9.720000267028809,289.24774
2005-06-01,47.40999984741211,9.970000267028809,287.2594
2005-06-01,47.40999984741211,10.220000267028809,286.09656
2005-06-01,47.40999984741211,10.470000267028809,285.39
2005-06-01,47.40999984741211,10.720000267028809,285.6582
2005-06-01,47.40999984741211,10.970000267028809,285.9491
2005-06-01,47.40999984741211,11.220000267028809,286.08304
2005-06-01,47.40999984741211,11.470000267028809,285.96777
2005-06-01,47.40999984741211,11.720000267028809,285.7914
