latitude,longitude,t2m
44.90999984741211,0.9700000286102296,293.8023642424242
44.90999984741211,1.2200000286102295,293.6710933333334
44.90999984741211,1.4700000286102295,293.4972415151515
44.90999984741211,1.7200000286102295,292.85988636363635
44.90999984741211,1.9700000286102293,292.19089121212124
44.90999984741211,2.220000028610229,291.49401181818183
44.90999984741211,2.470000028610229,290.50215575757585
44.90999984741211,2.720000028610229,289.6283693939394
44.90999984741211,2.970000028610229,288.95761272727265
44.90999984741211,3.220000028610229,289.16115272727274
44.90999984741211,3.470000028610229,289.40838484848496
44.90999984741211,3.7200000286102295,289.37077121212116
44.90999984741211,3.9700000286102295,289.41314090909094
44.90999984741211,4.2199997901916495,289.9968778787878
44.90999984741211,4.46999979019165,291.8821681818182
44.90999984741211,4.71999979019165,293.8052896969698
44.90999984741211,4.96999979019165,293.9853945454546
44.90999984741211,5.21999979019165,292.4183603030303
44.90999984741211,5.46999979019165,290.7024281818181
44.90999984741211,5.71999979019165,288.8855521212121
44.90999984741211,5.96999979019165,287.14401303030303
44.90999984741211,6.21999979019165,285.1691421212121
44.90999984741211,6.46999979019165,283.8542575757576
44.90999984741211,6.71999979019165,284.1677006060606
44.90999984741211,6.96999979019165,286.3150875757576
44.90999984741211,7.21999979019165,289.4199351515152
44.90999984741211,7.46999979019165,293.817186969697
44.90999984741211,7.71999979019165,295.782169090909
44.90999984741211,7.96999979019165,296.46199333333334
44.90999984741211,8.220000267028809,295.92641272727275
44.90999984741211,8.470000267028809,296.5323703030303
44.90999984741211,8.720000267028809,296.99223303030305
44.90999984741211,8.970000267028809,296.2726887878788
44.90999984741211,9.220000267028807,295.4427421212122
44.90999984741211,9.470000267028807,295.13221060606065
44.90999984741211,9.720000267028807,295.7953284848485
44.90999984741211,9.970000267028807,296.8161345454546
44.90999984741211,10.220000267028807,297.1769490909091
44.90999984741211,10.470000267028807,297.5575672727273
44.90999984741211,10.720000267028807,297.7646469696969
44.90999984741211,10.970000267028807,298.22453909090905
44.90999984741211,11.220000267028807,298.39829999999995
44.90999984741211,11.470000267028807,298.4183027272729
44.90999984741211,11.720000267028807,298.3381924242424
44.90999984741211,11.970000267028807,298.3090624242425
45.15999984741211,0.9700000286102296,293.3076612121212
45.15999984741211,1.2200000286102295,293.20550909090906
45.15999984741211,1.4700000286102295,293.0148290909091
45.15999984741211,1.7200000286102295,292.3729978787879
45.15999984741211,1.9700000286102293,291.53666757575763
45.15999984741211,2.220000028610229,290.96587727272725
45.15999984741211,2.470000028610229,289.8040212121212
45.15999984741211,2.720000028610229,288.95056030303033
45.15999984741211,2.970000028610229,288.72195969696975
45.15999984741211,3.220000028610229,289.47864727272724
45.15999984741211,3.470000028610229,290.2552806060606
45.15999984741211,3.7200000286102295,290.260913030303
45.15999984741211,3.9700000286102295,290.2148215151514
45.15999984741211,4.2199997901916495,290.40173484848475
45.15999984741211,4.46999979019165,291.0932472727272
45.15999984741211,4.71999979019165,292.89944545454546
45.15999984741211,4.96999979019165,293.69156212121214
45.15999984741211,5.21999979019165,293.1079127272727
45.15999984741211,5.46999979019165,291.85956090909093
45.15999984741211,5.71999979019165,289.6003124242425
45.15999984741211,5.96999979019165,287.64243121212127
45.15999984741211,6.21999979019165,285.40124848484845
45.15999984741211,6.46999979019165,284.48565787878795
45.15999984741211,6.71999979019165,283.7154351515152
45.15999984741211,6.96999979019165,284.48773212121216
45.15999984741211,7.21999979019165,287.57894303030304
45.15999984741211,7.46999979019165,292.05206090909087
45.15999984741211,7.71999979019165,294.8567281818182
45.15999984741211,7.96999979019165,295.9537454545454
45.15999984741211,8.220000267028809,295.9981827272727
45.15999984741211,8.470000267028809,296.57275303030303
45.15999984741211,8.720000267028809,297.27602
45.15999984741211,8.970000267028809,297.3720045454546
45.15999984741211,9.220000267028807,297.24452848484844
45.15999984741211,9.470000267028807,297.14885151515153
45.15999984741211,9.720000267028807,297.34314696969693
45.15999984741211,9.970000267028807,297.5653372727273
45.15999984741211,10.220000267028807,297.72582727272726
45.15999984741211,10.470000267028807,297.7937703030303
45.15999984741211,10.720000267028807,297.8180754545455
45.15999984741211,10.970000267028807,297.9570984848485
45.15999984741211,11.220000267028807,297.94577030303026
45.15999984741211,11.470000267028807,298.1558087878788
45.15999984741211,11.720000267028807,298.0117630303031
45.15999984741211,11.970000267028807,297.833423939394
45.40999984741211,0.9700000286102296,292.7275596969697
45.40999984741211,1.2200000286102295,292.51929303030306
45.40999984741211,1.4700000286102295,292.2931206060606
45.40999984741211,1.7200000286102295,291.63468515151516
45.40999984741211,1.9700000286102293,290.96574454545464
45.40999984741211,2.220000028610229,290.6620378787878
45.40999984741211,2.470000028610229,289.5310803030303
45.40999984741211,2.720000028610229,289.2513775757576
45.40999984741211,2.970000028610229,289.20688878787877
45.40999984741211,3.220000028610229,290.2560709090909
45.40999984741211,3.470000028610229,290.67000666666667
45.40999984741211,3.7200000286102295,290.5306436363636
45.40999984741211,3.9700000286102295,290.65356545454546
45.40999984741211,4.2199997901916495,291.28938181818177
45.40999984741211,4.46999979019165,291.5803536363636
45.40999984741211,4.71999979019165,292.9212693939394
45.40999984741211,4.96999979019165,293.6592384848484
45.40999984741211,5.21999979019165,293.83273242424247
45.40999984741211,5.46999979019165,292.77428272727286
45.40999984741211,5.71999979019165,291.5599503030303
45.40999984741211,5.96999979019165,289.8854551515151
45.40999984741211,6.21999979019165,287.5248460606061
45.40999984741211,6.46999979019165,285.6392545454545
45.40999984741211,6.71999979019165,283.3796215151515
45.40999984741211,6.96999979019165,283.50716666666665
45.40999984741211,7.21999979019165,284.3457312121213
45.40999984741211,7.46999979019165,288.66824939393945
45.40999984741211,7.71999979019165,292.088103030303
45.40999984741211,7.96999979019165,294.2004148484848
45.40999984741211,8.220000267028809,295.20469454545463
45.40999984741211,8.470000267028809,295.70261242424243
45.40999984741211,8.720000267028809,296.63372393939386
45.40999984741211,8.970000267028809,296.88456484848484
45.40999984741211,9.220000267028807,297.3546533333334
45.40999984741211,9.470000267028807,297.0690057575758
45.40999984741211,9.720000267028807,296.9167015151515
45.40999984741211,9.970000267028807,296.8908918181819
45.40999984741211,10.220000267028807,296.76174575757574
45.40999984741211,10.470000267028807,296.8061439393939
45.40999984741211,10.720000267028807,296.64134909090905
45.40999984741211,10.970000267028807,296.57392575757586
45.40999984741211,11.220000267028807,296.31117818181815
45.40999984741211,11.470000267028807,296.7193699999999
45.40999984741211,11.720000267028807,297.5729887878787
45.40999984741211,11.970000267028807,297.45905727272725
45.65999984741211,0.9700000286102296,292.16125363636365
45.65999984741211,1.2200000286102295,291.9137696969696
45.65999984741211,1.4700000286102295,291.6704551515151
45.65999984741211,1.7200000286102295,290.9480590909091
45.65999984741211,1.9700000286102293,290.37916666666666
45.65999984741211,2.220000028610229,290.2127066666667
45.65999984741211,2.470000028610229,289.64455696969696
45.65999984741211,2.720000028610229,289.5819306060606
45.65999984741211,2.970000028610229,290.11049696969695
45.65999984741211,3.220000028610229,290.86613
45.65999984741211,3.470000028610229,290.95713060606056
45.65999984741211,3.7200000286102295,290.5185896969697
45.65999984741211,3.9700000286102295,291.2076057575757
45.65999984741211,4.2199997901916495,291.99343636363636
45.65999984741211,4.46999979019165,292.4208015151515
45.65999984741211,4.71999979019165,293.3404284848484
45.65999984741211,4.96999979019165,293.9270903030303
45.65999984741211,5.21999979019165,294.1953148484849
45.65999984741211,5.46999979019165,293.1478421212121
45.65999984741211,5.71999979019165,292.3023345454546
45.65999984741211,5.96999979019165,291.63315333333327
45.65999984741211,6.21999979019165,289.4346939393939
45.65999984741211,6.46999979019165,286.9136175757576
45.65999984741211,6.71999979019165,284.32076818181815
45.65999984741211,6.96999979019165,283.4054096969697
45.65999984741211,7.21999979019165,283.49324030303023
45.65999984741211,7.46999979019165,284.4631493939395
45.65999984741211,7.71999979019165,286.77813393939397
45.65999984741211,7.96999979019165,289.3468366666666
45.65999984741211,8.220000267028809,292.24822606060604
45.65999984741211,8.470000267028809,294.7396327272727
45.65999984741211,8.720000267028809,295.7690624242423
45.65999984741211,8.970000267028809,295.78507030303035
45.65999984741211,9.220000267028807,295.7077784848486
45.65999984741211,9.470000267028807,295.17425878787884
45.65999984741211,9.720000267028807,294.36919363636366
45.65999984741211,9.970000267028807,293.7608272727272
45.65999984741211,10.220000267028807,293.5637078787879
45.65999984741211,10.470000267028807,293.52491848484846
45.65999984741211,10.720000267028807,293.91120666666666
45.65999984741211,10.970000267028807,293.8242533333334
45.65999984741211,11.220000267028807,293.67079545454556
45.65999984741211,11.470000267028807,293.9641242424242
45.65999984741211,11.720000267028807,295.16180696969695
45.65999984741211,11.970000267028807,296.47524636363636
45.90999984741211,0.9700000286102296,292.00775030303026
45.90999984741211,1.2200000286102295,291.6954266666666
45.90999984741211,1.4700000286102295,291.4765024242424
45.90999984741211,1.7200000286102295,290.8380854545455
45.90999984741211,1.9700000286102293,290.4807890909091
45.90999984741211,2.220000028610229,290.4613960606061
45.90999984741211,2.470000028610229,290.1461872727273
45.90999984741211,2.720000028610229,290.24323
45.90999984741211,2.970000028610229,290.9567630303031
45.90999984741211,3.220000028610229,291.5863715151514
45.90999984741211,3.470000028610229,291.6818727272727
45.90999984741211,3.7200000286102295,290.9804139393938
45.90999984741211,3.9700000286102295,291.7481051515151
45.90999984741211,4.2199997901916495,292.22323303030305
45.90999984741211,4.46999979019165,292.6968015151515
45.90999984741211,4.71999979019165,293.3919618181817
45.90999984741211,4.96999979019165,293.9343863636364
45.90999984741211,5.21999979019165,294.089576060606
45.90999984741211,5.46999979019165,292.8557824242424
45.90999984741211,5.71999979019165,291.9101636363637
45.90999984741211,5.96999979019165,291.6463248484849
45.90999984741211,6.21999979019165,289.84327484848484
45.90999984741211,6.46999979019165,287.7583118181819
45.90999984741211,6.71999979019165,285.25553666666656
45.90999984741211,6.96999979019165,283.9987960606061
45.90999984741211,7.21999979019165,283.1895727272727
